subject,class_level,chapter_order,concept,exams,archetype,build_class,archetype_v2,v2_confidence,v2_evidence,v2_top_sim
chemistry,12,3,"Rate Law, Order and Molecularity",b,xy_plot,widget,none_symbolic,high,Chunks are definitions of order vs molecularity plus the units-of-k list. Explicitly 'there is no single derivation ... the examinable skill is a procedure'.,0.5999
chemistry,12,3,Rate of Reaction and Rate Expressions from Stoichiometry,b,xy_plot,widget,none_symbolic,high,Chunks are rate = -(1/a)d[A]/dt bookkeeping and worked stoichiometric rate numericals (NH3 oxidation). Symbolic only.,0.6497
chemistry,12,3,Zero Order Reactions,b,xy_plot,widget,none_symbolic,low,"Retrieval failed: all eight chunks come from the Pseudo First Order Reactions subtopic. No zero-order content ([R]=[R]0-kt, t1/2 proportional to [R]0) was returned.",0.6259
chemistry,12,4,Actinoids and Their Comparison with Lanthanoids,b,data_table_trend,widget,none_symbolic,med,"Prose property lists (configurations, reactivity with water/O2/N2, uses, mischmetall). The lanthanoid/actinoid comparison is a wide prose table whose cells far exceed the 8-char cap.",0.5616
chemistry,12,4,"Atomic Radii, Density and Melting Point Trends",b,data_table_trend,widget,xy_plot,med,"Figures page plots 'melting point / K' against Sc-Zn with 4d/5d series overlaid: 'dip at Mn', 'peak near V/Cr', 'Zn very low'. 10 x-points, so a plot rather than an 8-row table.",0.5184
chemistry,12,4,"Catalytic Activity, Alloys and Interstitial Compounds",b,data_table_trend,widget,none_symbolic,med,"Chunks are fact lists: Fe/Haber, V2O5/Contact, Ni/hydrogenation, PdCl2/Wacker, Ziegler-Natta, alloy-steel uses. No interstitial-compound structure content; nothing to draw.",0.5061
chemistry,12,4,Colour of Transition Metal Ions,b,energy_level,widget,data_table_trend,med,"Colour rule (d0/d10 colourless) plus a short category list: Ti3+ purple, Cr3+ violet, Mn2+ pink, Fe3+ yellow, Co2+ pink, Cu2+ blue - 7 rows of <=8-char cells with the d0/d10 exceptions.",0.5528
chemistry,12,4,Complex Formation and Qualitative Tests for Transition Metal Ions,b,data_table_trend,widget,none_symbolic,low,Retrieval missed the concept: chunks cover ionisation-enthalpy reasoning (Mn3+ vs Fe3+) and the oxidation-state/oxoanion map. No complex-formation or qualitative-test content returned.,0.5628
chemistry,12,4,Electronic Configuration of Transition Elements,b,energy_level,widget,none_symbolic,low,Poor retrieval - the top chunk is the chapter Contents page; others are KMnO4 addendum and f-block fine print. No systematic (n-1)d/ns filling content to draw.,0.5064
chemistry,12,4,Ionisation Enthalpy Trends in the Transition Series,b,data_table_trend,widget,data_table_trend,med,"Real numbers and named anomalies: 2nd ionisation enthalpy spikes at Cr (1592) and Cu (1958), atomisation 279 vs 398, an 8-row E0(M3+/M2+) table. But the 3d series is 10 elements, past the 8-row cap.",0.5964
chemistry,12,4,Lanthanoid Contraction and Its Consequences,b,data_table_trend,widget,xy_plot,med,"Figures page plots 'Ln3+ ionic radius / pm' (85-110) against La...Lu, 'smooth, near-linear decrease', with Zr 160 / Hf 159 annotated. An actual plotted dataset.",0.5543
chemistry,12,4,"Lanthanoids: Configuration, Oxidation States and Properties",b,data_table_trend,widget,none_symbolic,med,"Chunks are configuration rules ((n-2)f1-14(n-1)d0-1ns2), the +3 rule with f0/f7/f14 anomalies and colour MCQs. The lanthanoid/actinoid feature table has long prose cells, not 8-char ones.",0.6627
chemistry,12,4,Magnetic Moment and Magnetic Behaviour of Transition Ions,b,energy_level,widget,none_symbolic,med,"Chunks teach mu = sqrt(n(n+2)) BM, ion-configuration counting (remove ns first) and the 1.73/2.83/3.87/4.90/5.92 ladder. A formula and a procedure, not a drawn object.",0.6058
chemistry,12,4,Standard Electrode Potentials and Redox Behaviour of Transition Metals,b,data_table_trend,widget,data_table_trend,high,"Chunk tabulates E0(M2+/M) from Ti -1.63 to Zn -0.76 with Cu alone at +0.34, plus a 6-row E0(M3+/M2+) table (Cr -0.41, Mn +1.57, Fe +0.77, Co +1.97) and the Mn/Zn/Cu anomalies.",0.6383
chemistry,12,4,Variable Oxidation States and Their Stability,b,data_table_trend,widget,none_symbolic,low,"Top chunk is a 10-row Sc-Zn oxidation-state map with prose cells ('+2, +3, (+4, +6)', 'widest spread in the series') - past the 8-row and 8-char caps. Rest is reasoning prose.",0.6412
chemistry,12,5,Applications of Coordination Compounds,b,data_table_trend,widget,none_symbolic,high,"Enumerated applications: haemoglobin, vitamin B12, cisplatin, EDTA titration, [Ag(CN)2]- electroplating, Mond process, Wilkinson's catalyst. A prose list.",0.7054
chemistry,12,5,Colour of Complexes and d-d Transitions,b,energy_level,widget,gap_energy_level,med,"Chunks describe the d-d transition t2g1eg0 -> t2g0eg1, observed colour = complement of absorbed, and carry the t2g/eg splitting figure. NCERT's colour table has >12-char labels.",0.5851
chemistry,12,5,Crystal Field Theory and d-Orbital Splitting,b,motion_path,widget,gap_energy_level,high,"Chunk carries the splitting diagram: 'barycentre / t2g / eg / -0.4 do / +0.6 do' octahedral and 'e / t2 / dt = 4/9 do' tetrahedral, plus 'the degeneracy is broken - the orbitals split'.",0.5586
chemistry,12,5,IUPAC Nomenclature of Coordination Compounds,b,none_symbolic,none,none_symbolic,high,"Chunks are naming rules: ligands alphabetical, -o suffix for anionic ligands, di/bis multipliers, -ate for anionic complexes, Roman-numeral oxidation state. Pure convention prose.",0.6679
chemistry,12,5,Magnetic Behaviour and Spin-Only Magnetic Moment,b,energy_level,widget,none_symbolic,med,"Retrieval thin (top 0.50). Chunks are mu = sqrt(n(n+2)) counting and the do vs P spin-state criterion with CFSE arithmetic; the answer is a number, not a picture.",0.4961
chemistry,12,5,"Oxidation State, Coordination Number and EAN",b,none_symbolic,none,molecule_struct,med,"Coordination-mode content: charge bookkeeping inside the bracket, CN from donor atoms (4 tetrahedral, 6 octahedral), EAN table [Ni(CO)4] 36, [Fe(CO)5] 36, [Cr(CO)6] 36. Polynuclear M-M cases do not fit.",0.6385
chemistry,12,5,Stability of Complexes and Stability Constants,b,data_table_trend,widget,none_symbolic,high,"Chunks are beta = [MLn]/[M][L]^n, stepwise K1>K2>...>Kn, log beta = sum log K, dG0 = -RT ln beta and free-metal-ion numericals. Equilibrium algebra.",0.7323
chemistry,12,6,Nomenclature and Classification of Halogen Compounds,b,none_symbolic,none,none_symbolic,high,"Chunks are IUPAC naming rules, 'Classification at a glance' bullet lists, prep routes and prose property orders (bp R-I>R-Br>R-Cl>R-F, C-F<C-Cl<C-Br<C-I) with no tabulated numbers.",0.6685
chemistry,12,6,Reactivity Order of Alkyl and Aryl Halides,b,data_table_trend,widget,none_symbolic,low,"Chunks give only inequality chains as text ('benzyl~allyl>3>2>1>CH3X>>vinyl~aryl', 'R-I>R-Br>R-Cl>>R-F') plus SN1/SN2 prose. No numeric or short-cell table, so data_table_trend is not earned.",0.6553
chemistry,12,7,Acidity of Alcohols and Phenols,b,data_table_trend,widget,data_table_trend,high,"Addendum A prints a Compound/pKa table and a value ladder: ethanol 15.9, water 15.7, p-cresol 10.2, phenol 10.0, m-nitrophenol 8.3, o- 7.2, p- 7.1, with the carbonic-acid 6.4 line and the meta anomaly.",0.7398
chemistry,12,7,Distinguishing Tests for Alcohols and Phenols,b,data_table_trend,widget,none_symbolic,med,"Chunks are prose test bullets (Lucas 3 immediate/2 ~5 min/1 none; iodoform needs CH3CH(OH)-; FeCl3 violet; NaHCO3 vs NaOH). No printed grid, no ordered trend, so not data_table_trend.",0.7017
chemistry,12,7,"Nomenclature and Classification of Alcohols, Phenols and Ethers",b,none_symbolic,none,gap_classification_tree,med,"Chunk da98fe1f is Figure 7.1, a drawn taxonomy: alcohols branching by -OH count / carbinol carbon / position, plus phenols and simple vs mixed ethers. A branching tree; process_flow forbids sub-branches.",0.7806
chemistry,12,8,Acidity of Carboxylic Acids and Substituent Effects,b,data_table_trend,widget,data_table_trend,high,"Chunk 9e478fd2 prints an Acid/pKa/Strength-cue table: trifluoroacetic 0.23, benzoic 4.19, acetic 4.76, phenol ~10, ethanol ~16, with the substituent ordering Ph<I<Br<Cl<F<CN<NO2<CF3.",0.6912
chemistry,12,8,"Distinguishing Tests for Aldehydes, Ketones and Acids",b,data_table_trend,widget,gap_test_matrix,med,"Addendum C prints a reagent scope grid (2,4-DNP/Tollens/Fehling/Benedict/Schiff: positive result, responds, silent) plus a branching identification-chain figure. Cells far exceed the 8-char limit; no trend.",0.6591
chemistry,12,8,Nomenclature and Structure of Carbonyl Compounds,b,none_symbolic,none,none_symbolic,low,"Mostly IUPAC naming steps, suffix-priority list and reactivity chains. The two figures (carbonyl polarity, C=O resonance) show a double bond, partial charges and resonance forms; the AXE table cannot draw them.",0.6971
chemistry,12,9,Basicity and Comparison of Amine Strength,b,data_table_trend,widget,data_table_trend,high,"Chunk 1023bfff prints NCERT Table 13.3 pKb values (methanamine 3.38, ethanamine 3.29, (CH3)2NH 3.27, (CH3)3N 4.22, ammonia 4.75, aniline 9.38, benzylamine 4.70) with the aqueous 3-degree anomaly.",0.6647
chemistry,12,9,"Distinguishing Tests for Primary, Secondary and Tertiary Amines",b,data_table_trend,widget,none_symbolic,low,Demoted from data_table_trend: the book's test matrix is 4 columns (1 aliph/1 arom/2/3) with prose cells like 'stable diazonium (cold); gives dye with alkaline beta-naphthol' - over the 3-column and 8-char limits.,0.6691
chemistry,12,9,Nomenclature and Classification of Amines,b,none_symbolic,none,none_symbolic,med,"Chunks are common/IUPAC naming rules with worked names, class definitions (1/2/3/quaternary by C on N) and isomer counting. Gabriel/Hofmann scheme figures appear only in the lowest-sim chunk and are preparation.",0.7164
chemistry,12,10,Hormones and Their Functions,b,data_table_trend,widget,none_symbolic,med,"Text says hormones 'carry no formulae or dimensional quantities' and structures are excluded; content is a definition plus prose-cell tables (class/source/function/disorder). No numbers, no drawable structure.",0.6071
